ordered_tests,t1,t2,t3,t4,t5,t6,t7,f1,f2,f3,f4,f5,f6,f7,i1,i2,i3,i4,i5,i6,i7,a1,a2,a3,a4,a5,a6,a7
kfnpacr,0.7241379310344828,0.7241379310344828,0.8703923900118906,0.8775267538644471,0.9108204518430439,0.9417360285374554,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8453815261044177,0.9016064257028112,0.9016064257028112,1,0.77431906614786,0.77431906614786,0.8944552529182879,0.8998054474708171,0.9270428015564203,0.9523346303501945,1,0.7188679245283018,0.7188679245283018,0.9505093684486373,0.9509433962264151,0.9509433962264151,1,1
kfnparc,0.7241379310344828,0.7241379310344828,0.8703923900118906,0.8775267538644471,0.9108204518430439,0.9690844233055886,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8453815261044177,0.9016064257028112,1,1,0.77431906614786,0.77431906614786,0.8944552529182879,0.8998054474708171,0.9270428015564203,0.9747081712062257,1,0.7188679245283018,0.7188679245283018,0.9505093684486373,0.9509433962264151,0.9509433962264151,0.9509433962264151,1
kfnrcpa,0.7241379310344828,0.7241379310344828,0.8703923900118906,0.9417360285374554,0.9726516052318668,0.9797859690844233,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.9538152610441767,0.9538152610441767,0.9658634538152611,1,0.77431906614786,0.77431906614786,0.8944552529182879,0.9528210116731517,0.9785992217898833,0.9834630350194553,1,0.7188679245283018,0.7188679245283018,0.9505093684486373,0.9505093684486373,0.9991319444444444,1,1
kfnrcap,0.7241379310344828,0.7241379310344828,0.8703923900118906,0.9417360285374554,0.9726516052318668,0.9934601664684899,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.9538152610441767,0.9538152610441767,0.9889558232931727,1,0.77431906614786,0.77431906614786,0.8944552529182879,0.9528210116731517,0.9785992217898833,0.9956225680933852,1,0.7188679245283018,0.7188679245283018,0.9505093684486373,0.9505093684486373,0.9991319444444444,0.9991319444444444,1
kfnrpca,0.7241379310344828,0.7241379310344828,0.8703923900118906,0.9417360285374554,0.9488703923900119,0.9797859690844233,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.9538152610441767,0.9658634538152611,0.9658634538152611,1,0.77431906614786,0.77431906614786,0.8944552529182879,0.9528210116731517,0.9581712062256809,0.9834630350194553,1,0.7188679245283018,0.7188679245283018,0.9505093684486373,0.9505093684486373,0.9509433962264151,1,1
kfnrpac,0.7241379310344828,0.7241379310344828,0.8703923900118906,0.9417360285374554,0.9488703923900119,0.9690844233055886,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.9538152610441767,0.9658634538152611,1,1,0.77431906614786,0.77431906614786,0.8944552529182879,0.9528210116731517,0.9581712062256809,0.9747081712062257,1,0.7188679245283018,0.7188679245283018,0.9505093684486373,0.9505093684486373,0.9509433962264151,0.9509433962264151,1
kfnracp,0.7241379310344828,0.7241379310344828,0.8703923900118906,0.9417360285374554,0.9625445897740785,0.9934601664684899,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.9538152610441767,0.9889558232931727,0.9889558232931727,1,0.77431906614786,0.77431906614786,0.8944552529182879,0.9528210116731517,0.9698443579766537,0.9956225680933852,1,0.7188679245283018,0.7188679245283018,0.9505093684486373,0.9505093684486373,0.9505093684486373,0.9991319444444444,1
kfnrapc,0.7241379310344828,0.7241379310344828,0.8703923900118906,0.9417360285374554,0.9625445897740785,0.9690844233055886,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.9538152610441767,0.9889558232931727,1,1,0.77431906614786,0.77431906614786,0.8944552529182879,0.9528210116731517,0.9698443579766537,0.9747081712062257,1,0.7188679245283018,0.7188679245283018,0.9505093684486373,0.9505093684486373,0.9505093684486373,0.9509433962264151,1
kfnacpr,0.7241379310344828,0.7241379310344828,0.8703923900118906,0.9042806183115338,0.9351961950059453,0.9417360285374554,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8905622489959839,0.8905622489959839,0.9016064257028112,1,0.77431906614786,0.77431906614786,0.8944552529182879,0.9221789883268483,0.9479571984435797,0.9523346303501945,1,0.7188679245283018,0.7188679245283018,0.9505093684486373,0.9505093684486373,0.9991319444444444,1,1
kfnacrp,0.7241379310344828,0.7241379310344828,0.8703923900118906,0.9042806183115338,0.9351961950059453,0.9934601664684899,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8905622489959839,0.8905622489959839,0.9889558232931727,1,0.77431906614786,0.77431906614786,0.8944552529182879,0.9221789883268483,0.9479571984435797,0.9956225680933852,1,0.7188679245283018,0.7188679245283018,0.9505093684486373,0.9505093684486373,0.9991319444444444,0.9991319444444444,1
kfnapcr,0.7241379310344828,0.7241379310344828,0.8703923900118906,0.9042806183115338,0.9108204518430439,0.9417360285374554,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8905622489959839,0.9016064257028112,0.9016064257028112,1,0.77431906614786,0.77431906614786,0.8944552529182879,0.9221789883268483,0.9270428015564203,0.9523346303501945,1,0.7188679245283018,0.7188679245283018,0.9505093684486373,0.9505093684486373,0.9509433962264151,1,1
kfnaprc,0.7241379310344828,0.7241379310344828,0.8703923900118906,0.9042806183115338,0.9108204518430439,0.9690844233055886,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8905622489959839,0.9016064257028112,1,1,0.77431906614786,0.77431906614786,0.8944552529182879,0.9221789883268483,0.9270428015564203,0.9747081712062257,1,0.7188679245283018,0.7188679245283018,0.9505093684486373,0.9505093684486373,0.9509433962264151,0.9509433962264151,1
kfnarcp,0.7241379310344828,0.7241379310344828,0.8703923900118906,0.9042806183115338,0.9625445897740785,0.9934601664684899,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8905622489959839,0.9889558232931727,0.9889558232931727,1,0.77431906614786,0.77431906614786,0.8944552529182879,0.9221789883268483,0.9698443579766537,0.9956225680933852,1,0.7188679245283018,0.7188679245283018,0.9505093684486373,0.9505093684486373,0.9505093684486373,0.9991319444444444,1
kfnarpc,0.7241379310344828,0.7241379310344828,0.8703923900118906,0.9042806183115338,0.9625445897740785,0.9690844233055886,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8905622489959839,0.9889558232931727,1,1,0.77431906614786,0.77431906614786,0.8944552529182879,0.9221789883268483,0.9698443579766537,0.9747081712062257,1,0.7188679245283018,0.7188679245283018,0.9505093684486373,0.9505093684486373,0.9505093684486373,0.9509433962264151,1
kfcnpra,0.7241379310344828,0.7241379310344828,0.7568370986920333,0.901307966706302,0.9084423305588585,0.9797859690844233,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8453815261044177,0.9658634538152611,1,0.77431906614786,0.77431906614786,0.8015564202334631,0.9202334630350195,0.9250972762645915,0.9834630350194553,1,0.7188679245283018,0.7188679245283018,0.7703206892033543,0.9991319444444444,1,1,1
kfcnpar,0.7241379310344828,0.7241379310344828,0.7568370986920333,0.901307966706302,0.9084423305588585,0.9417360285374554,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8453815261044177,0.9016064257028112,1,0.77431906614786,0.77431906614786,0.8015564202334631,0.9202334630350195,0.9250972762645915,0.9523346303501945,1,0.7188679245283018,0.7188679245283018,0.7703206892033543,0.9991319444444444,1,1,1
kfcnrpa,0.7241379310344828,0.7241379310344828,0.7568370986920333,0.901307966706302,0.9726516052318668,0.9797859690844233,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.9538152610441767,0.9658634538152611,1,0.77431906614786,0.77431906614786,0.8015564202334631,0.9202334630350195,0.9785992217898833,0.9834630350194553,1,0.7188679245283018,0.7188679245283018,0.7703206892033543,0.9991319444444444,0.9991319444444444,1,1
kfcnrap,0.7241379310344828,0.7241379310344828,0.7568370986920333,0.901307966706302,0.9726516052318668,0.9934601664684899,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.9538152610441767,0.9889558232931727,1,0.77431906614786,0.77431906614786,0.8015564202334631,0.9202334630350195,0.9785992217898833,0.9956225680933852,1,0.7188679245283018,0.7188679245283018,0.7703206892033543,0.9991319444444444,0.9991319444444444,0.9991319444444444,1
kfcnapr,0.7241379310344828,0.7241379310344828,0.7568370986920333,0.901307966706302,0.9351961950059453,0.9417360285374554,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8905622489959839,0.9016064257028112,1,0.77431906614786,0.77431906614786,0.8015564202334631,0.9202334630350195,0.9479571984435797,0.9523346303501945,1,0.7188679245283018,0.7188679245283018,0.7703206892033543,0.9991319444444444,0.9991319444444444,1,1
kfcnarp,0.7241379310344828,0.7241379310344828,0.7568370986920333,0.901307966706302,0.9351961950059453,0.9934601664684899,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8905622489959839,0.9889558232931727,1,0.77431906614786,0.77431906614786,0.8015564202334631,0.9202334630350195,0.9479571984435797,0.9956225680933852,1,0.7188679245283018,0.7188679245283018,0.7703206892033543,0.9991319444444444,0.9991319444444444,0.9991319444444444,1
kfcpnra,0.7241379310344828,0.7241379310344828,0.7568370986920333,0.7639714625445898,0.9084423305588585,0.9797859690844233,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8453815261044177,0.8453815261044177,0.9658634538152611,1,0.77431906614786,0.77431906614786,0.8015564202334631,0.8069066147859922,0.9250972762645915,0.9834630350194553,1,0.7188679245283018,0.7188679245283018,0.7703206892033543,0.7707547169811321,1,1,1
kfcpnar,0.7241379310344828,0.7241379310344828,0.7568370986920333,0.7639714625445898,0.9084423305588585,0.9417360285374554,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8453815261044177,0.8453815261044177,0.9016064257028112,1,0.77431906614786,0.77431906614786,0.8015564202334631,0.8069066147859922,0.9250972762645915,0.9523346303501945,1,0.7188679245283018,0.7188679245283018,0.7703206892033543,0.7707547169811321,1,1,1
kfcprna,0.7241379310344828,0.7241379310344828,0.7568370986920333,0.7639714625445898,0.8353151010701546,0.9797859690844233,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8453815261044177,0.9645965619233692,0.9658634538152611,1,0.77431906614786,0.77431906614786,0.8015564202334631,0.8069066147859922,0.8667315175097277,0.9834630350194553,1,0.7188679245283018,0.7188679245283018,0.7703206892033543,0.7707547169811321,0.7707547169811321,1,1
kfcpran,0.7241379310344828,0.7241379310344828,0.7568370986920333,0.7639714625445898,0.8353151010701546,0.8555291319857312,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8453815261044177,0.9645965619233692,0.9970439189189189,1,0.77431906614786,0.77431906614786,0.8015564202334631,0.8069066147859922,0.8667315175097277,0.8852140077821011,1,0.7188679245283018,0.7188679245283018,0.7703206892033543,0.7707547169811321,0.7707547169811321,0.7707547169811321,1
kfcpanr,0.7241379310344828,0.7241379310344828,0.7568370986920333,0.7639714625445898,0.7972651605231866,0.9417360285374554,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8453815261044177,0.8999172365136221,0.9016064257028112,1,0.77431906614786,0.77431906614786,0.8015564202334631,0.8069066147859922,0.8360894941634242,0.9523346303501945,1,0.7188679245283018,0.7188679245283018,0.7703206892033543,0.7707547169811321,0.7707547169811321,1,1
kfcparn,0.7241379310344828,0.7241379310344828,0.7568370986920333,0.7639714625445898,0.7972651605231866,0.8555291319857312,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8453815261044177,0.8999172365136221,0.9970439189189189,1,0.77431906614786,0.77431906614786,0.8015564202334631,0.8069066147859922,0.8360894941634242,0.8852140077821011,1,0.7188679245283018,0.7188679245283018,0.7703206892033543,0.7707547169811321,0.7707547169811321,0.7707547169811321,1
kfcrnpa,0.7241379310344828,0.7241379310344828,0.7568370986920333,0.8281807372175981,0.9726516052318668,0.9797859690844233,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.9525483691522848,0.9538152610441767,0.9658634538152611,1,0.77431906614786,0.77431906614786,0.8015564202334631,0.8613813229571985,0.9785992217898833,0.9834630350194553,1,0.7188679245283018,0.7188679245283018,0.7703206892033543,0.7703206892033543,0.9991319444444444,1,1
kfcrnap,0.7241379310344828,0.7241379310344828,0.7568370986920333,0.8281807372175981,0.9726516052318668,0.9934601664684899,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.9525483691522848,0.9538152610441767,0.9889558232931727,1,0.77431906614786,0.77431906614786,0.8015564202334631,0.8613813229571985,0.9785992217898833,0.9956225680933852,1,0.7188679245283018,0.7188679245283018,0.7703206892033543,0.7703206892033543,0.9991319444444444,0.9991319444444444,1
kfcrpna,0.7241379310344828,0.7241379310344828,0.7568370986920333,0.8281807372175981,0.8353151010701546,0.9797859690844233,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.9525483691522848,0.9645965619233692,0.9658634538152611,1,0.77431906614786,0.77431906614786,0.8015564202334631,0.8613813229571985,0.8667315175097277,0.9834630350194553,1,0.7188679245283018,0.7188679245283018,0.7703206892033543,0.7703206892033543,0.7707547169811321,1,1
kfcrpan,0.7241379310344828,0.7241379310344828,0.7568370986920333,0.8281807372175981,0.8353151010701546,0.8555291319857312,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.9525483691522848,0.9645965619233692,0.9970439189189189,1,0.77431906614786,0.77431906614786,0.8015564202334631,0.8613813229571985,0.8667315175097277,0.8852140077821011,1,0.7188679245283018,0.7188679245283018,0.7703206892033543,0.7703206892033543,0.7707547169811321,0.7707547169811321,1
kfcranp,0.7241379310344828,0.7241379310344828,0.7568370986920333,0.8281807372175981,0.8489892984542212,0.9934601664684899,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.9525483691522848,0.9859997422120916,0.9889558232931727,1,0.77431906614786,0.77431906614786,0.8015564202334631,0.8613813229571985,0.8803501945525292,0.9956225680933852,1,0.7188679245283018,0.7188679245283018,0.7703206892033543,0.7703206892033543,0.7703206892033543,0.9991319444444444,1
kfcrapn,0.7241379310344828,0.7241379310344828,0.7568370986920333,0.8281807372175981,0.8489892984542212,0.8555291319857312,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.9525483691522848,0.9859997422120916,0.9970439189189189,1,0.77431906614786,0.77431906614786,0.8015564202334631,0.8613813229571985,0.8803501945525292,0.8852140077821011,1,0.7188679245283018,0.7188679245283018,0.7703206892033543,0.7703206892033543,0.7703206892033543,0.7707547169811321,1
kfcanpr,0.7241379310344828,0.7241379310344828,0.7568370986920333,0.7907253269916765,0.9351961950059453,0.9417360285374554,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8888730598067948,0.8905622489959839,0.9016064257028112,1,0.77431906614786,0.77431906614786,0.8015564202334631,0.8312256809338521,0.9479571984435797,0.9523346303501945,1,0.7188679245283018,0.7188679245283018,0.7703206892033543,0.7703206892033543,0.9991319444444444,1,1
kfcanrp,0.7241379310344828,0.7241379310344828,0.7568370986920333,0.7907253269916765,0.9351961950059453,0.9934601664684899,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8888730598067948,0.8905622489959839,0.9889558232931727,1,0.77431906614786,0.77431906614786,0.8015564202334631,0.8312256809338521,0.9479571984435797,0.9956225680933852,1,0.7188679245283018,0.7188679245283018,0.7703206892033543,0.7703206892033543,0.9991319444444444,0.9991319444444444,1
kfcapnr,0.7241379310344828,0.7241379310344828,0.7568370986920333,0.7907253269916765,0.7972651605231866,0.9417360285374554,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8888730598067948,0.8999172365136221,0.9016064257028112,1,0.77431906614786,0.77431906614786,0.8015564202334631,0.8312256809338521,0.8360894941634242,0.9523346303501945,1,0.7188679245283018,0.7188679245283018,0.7703206892033543,0.7703206892033543,0.7707547169811321,1,1
kfcaprn,0.7241379310344828,0.7241379310344828,0.7568370986920333,0.7907253269916765,0.7972651605231866,0.8555291319857312,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8888730598067948,0.8999172365136221,0.9970439189189189,1,0.77431906614786,0.77431906614786,0.8015564202334631,0.8312256809338521,0.8360894941634242,0.8852140077821011,1,0.7188679245283018,0.7188679245283018,0.7703206892033543,0.7703206892033543,0.7707547169811321,0.7707547169811321,1
kfcarnp,0.7241379310344828,0.7241379310344828,0.7568370986920333,0.7907253269916765,0.8489892984542212,0.9934601664684899,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8888730598067948,0.9859997422120916,0.9889558232931727,1,0.77431906614786,0.77431906614786,0.8015564202334631,0.8312256809338521,0.8803501945525292,0.9956225680933852,1,0.7188679245283018,0.7188679245283018,0.7703206892033543,0.7703206892033543,0.7703206892033543,0.9991319444444444,1
kfcarpn,0.7241379310344828,0.7241379310344828,0.7568370986920333,0.7907253269916765,0.8489892984542212,0.8555291319857312,1,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8888730598067948,0.9859997422120916,0.9970439189189189,1,0.77431906614786,0.77431906614786,0.8015564202334631,0.8312256809338521,0.8803501945525292,0.8852140077821011,1,0.7188679245283018,0.7188679245283018,0.7703206892033543,0.7703206892033543,0.7703206892033543,0.7707547169811321,1
kfpncra,0.7241379310344828,0.7241379310344828,0.7312722948870393,0.8775267538644471,0.9084423305588585,0.9797859690844233,1,0.8333333333333333,0.8333333333333333,0.8453815261044177,0.8453815261044177,0.8453815261044177,0.9658634538152611,1,0.77431906614786,0.77431906614786,0.7801556420233463,0.8998054474708171,0.9250972762645915,0.9834630350194553,1,0.7188679245283018,0.7188679245283018,0.7188679245283018,0.9509433962264151,1,1,1
kfpncar,0.7241379310344828,0.7241379310344828,0.7312722948870393,0.8775267538644471,0.9084423305588585,0.9417360285374554,1,0.8333333333333333,0.8333333333333333,0.8453815261044177,0.8453815261044177,0.8453815261044177,0.9016064257028112,1,0.77431906614786,0.77431906614786,0.7801556420233463,0.8998054474708171,0.9250972762645915,0.9523346303501945,1,0.7188679245283018,0.7188679245283018,0.7188679245283018,0.9509433962264151,1,1,1
kfpnrca,0.7241379310344828,0.7241379310344828,0.7312722948870393,0.8775267538644471,0.9488703923900119,0.9797859690844233,1,0.8333333333333333,0.8333333333333333,0.8453815261044177,0.8453815261044177,0.9658634538152611,0.9658634538152611,1,0.77431906614786,0.77431906614786,0.7801556420233463,0.8998054474708171,0.9581712062256809,0.9834630350194553,1,0.7188679245283018,0.7188679245283018,0.7188679245283018,0.9509433962264151,0.9509433962264151,1,1
kfpnrac,0.7241379310344828,0.7241379310344828,0.7312722948870393,0.8775267538644471,0.9488703923900119,0.9690844233055886,1,0.8333333333333333,0.8333333333333333,0.8453815261044177,0.8453815261044177,0.9658634538152611,1,1,0.77431906614786,0.77431906614786,0.7801556420233463,0.8998054474708171,0.9581712062256809,0.9747081712062257,1,0.7188679245283018,0.7188679245283018,0.7188679245283018,0.9509433962264151,0.9509433962264151,0.9509433962264151,1
kfpnacr,0.7241379310344828,0.7241379310344828,0.7312722948870393,0.8775267538644471,0.9108204518430439,0.9417360285374554,1,0.8333333333333333,0.8333333333333333,0.8453815261044177,0.8453815261044177,0.9016064257028112,0.9016064257028112,1,0.77431906614786,0.77431906614786,0.7801556420233463,0.8998054474708171,0.9270428015564203,0.9523346303501945,1,0.7188679245283018,0.7188679245283018,0.7188679245283018,0.9509433962264151,0.9509433962264151,1,1
kfpnarc,0.7241379310344828,0.7241379310344828,0.7312722948870393,0.8775267538644471,0.9108204518430439,0.9690844233055886,1,0.8333333333333333,0.8333333333333333,0.8453815261044177,0.8453815261044177,0.9016064257028112,1,1,0.77431906614786,0.77431906614786,0.7801556420233463,0.8998054474708171,0.9270428015564203,0.9747081712062257,1,0.7188679245283018,0.7188679245283018,0.7188679245283018,0.9509433962264151,0.9509433962264151,0.9509433962264151,1
kfpcnra,0.7241379310344828,0.7241379310344828,0.7312722948870393,0.7639714625445898,0.9084423305588585,0.9797859690844233,1,0.8333333333333333,0.8333333333333333,0.8453815261044177,0.8453815261044177,0.8453815261044177,0.9658634538152611,1,0.77431906614786,0.77431906614786,0.7801556420233463,0.8069066147859922,0.9250972762645915,0.9834630350194553,1,0.7188679245283018,0.7188679245283018,0.7188679245283018,0.7707547169811321,1,1,1
kfpcnar,0.7241379310344828,0.7241379310344828,0.7312722948870393,0.7639714625445898,0.9084423305588585,0.9417360285374554,1,0.8333333333333333,0.8333333333333333,0.8453815261044177,0.8453815261044177,0.8453815261044177,0.9016064257028112,1,0.77431906614786,0.77431906614786,0.7801556420233463,0.8069066147859922,0.9250972762645915,0.9523346303501945,1,0.7188679245283018,0.7188679245283018,0.7188679245283018,0.7707547169811321,1,1,1
kfpcrna,0.7241379310344828,0.7241379310344828,0.7312722948870393,0.7639714625445898,0.8353151010701546,0.9797859690844233,1,0.8333333333333333,0.8333333333333333,0.8453815261044177,0.8453815261044177,0.9645965619233692,0.9658634538152611,1,0.77431906614786,0.77431906614786,0.7801556420233463,0.8069066147859922,0.8667315175097277,0.9834630350194553,1,0.7188679245283018,0.7188679245283018,0.7188679245283018,0.7707547169811321,0.7707547169811321,1,1
kfpcran,0.7241379310344828,0.7241379310344828,0.7312722948870393,0.7639714625445898,0.8353151010701546,0.8555291319857312,1,0.8333333333333333,0.8333333333333333,0.8453815261044177,0.8453815261044177,0.9645965619233692,0.9970439189189189,1,0.77431906614786,0.77431906614786,0.7801556420233463,0.8069066147859922,0.8667315175097277,0.8852140077821011,1,0.7188679245283018,0.7188679245283018,0.7188679245283018,0.7707547169811321,0.7707547169811321,0.7707547169811321,1
kfpcanr,0.7241379310344828,0.7241379310344828,0.7312722948870393,0.7639714625445898,0.7972651605231866,0.9417360285374554,1,0.8333333333333333,0.8333333333333333,0.8453815261044177,0.8453815261044177,0.8999172365136221,0.9016064257028112,1,0.77431906614786,0.77431906614786,0.7801556420233463,0.8069066147859922,0.8360894941634242,0.9523346303501945,1,0.7188679245283018,0.7188679245283018,0.7188679245283018,0.7707547169811321,0.7707547169811321,1,1
kfpcarn,0.7241379310344828,0.7241379310344828,0.7312722948870393,0.7639714625445898,0.7972651605231866,0.8555291319857312,1,0.8333333333333333,0.8333333333333333,0.8453815261044177,0.8453815261044177,0.8999172365136221,0.9970439189189189,1,0.77431906614786,0.77431906614786,0.7801556420233463,0.8069066147859922,0.8360894941634242,0.8852140077821011,1,0.7188679245283018,0.7188679245283018,0.7188679245283018,0.7707547169811321,0.7707547169811321,0.7707547169811321,1
kfprnca,0.7241379310344828,0.7241379310344828,0.7312722948870393,0.8026159334126041,0.9488703923900119,0.9797859690844233,1,0.8333333333333333,0.8333333333333333,0.8453815261044177,0.9645965619233692,0.9658634538152611,0.9658634538152611,1,0.77431906614786,0.77431906614786,0.7801556420233463,0.8399805447470817,0.9581712062256809,0.9834630350194553,1,0.7188679245283018,0.7188679245283018,0.7188679245283018,0.7188679245283018,0.9509433962264151,1,1
kfprnac,0.7241379310344828,0.7241379310344828,0.7312722948870393,0.8026159334126041,0.9488703923900119,0.9690844233055886,1,0.8333333333333333,0.8333333333333333,0.8453815261044177,0.9645965619233692,0.9658634538152611,1,1,0.77431906614786,0.77431906614786,0.7801556420233463,0.8399805447470817,0.9581712062256809,0.9747081712062257,1,0.7188679245283018,0.7188679245283018,0.7188679245283018,0.7188679245283018,0.9509433962264151,0.9509433962264151,1
